groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules,leafsAlgorithm,leafsNumBitmaps,leafsNumNodesPerBitmap,leafsRedundancyPerBitmap,leafsNumRules,unicastTraffic,multicastTraffic,baseeratTraffic,overlayTraffic,overlayTrafficCorrected
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,237176076,53170975,60054006,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000,237176076,53170975,61078768,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000,237176076,53170975,61078768,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000,237176076,53170975,61157888,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000,237176076,53170975,61157888,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,237176076,53170975,53170975,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,237176076,53170975,53170975,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,237176076,53170975,54182935,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,237176076,53170975,54182935,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,237176076,53170975,54384945,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,237176076,53170975,54384945,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000,237176076,53170975,54426551,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000,237176076,53170975,54426551,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000,237176076,53170975,54470555,117620048,100350650
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000,237176076,53170975,54470555,117620048,100350650
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,10000,238454586,53512321,56827647,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,64000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,10000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,64000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,238454586,53512321,59971125,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,238454586,53512321,61170946,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,238454586,53512321,61163325,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,238454586,53512321,66457717,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,238454586,53512321,66457717,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000,238454586,53512321,72259482,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000,238454586,53512321,72259482,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000,238454586,53512321,75298711,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000,238454586,53512321,75298711,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,238454586,53512321,53550752,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,238454586,53512321,57994272,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,238454586,53512321,57994272,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,238454586,53512321,60701799,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,238454586,53512321,60701799,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000,238454586,53512321,61818999,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000,238454586,53512321,61818999,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000,238454586,53512321,61896705,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000,238454586,53512321,61896705,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,238454586,53512321,53512321,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,238454586,53512321,54652431,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,238454586,53512321,54652431,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,238454586,53512321,54895185,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,238454586,53512321,54895185,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000,238454586,53512321,54966163,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000,238454586,53512321,54966163,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000,238454586,53512321,55004203,118555978,101033342
wve,colocate-colocate-uniform,24,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000,238454586,53512321,55004203,118555978,101033342
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,10000,237507684,53267839,63698737,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,64000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,10000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,64000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,237507684,53267839,67748411,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,237507684,53267839,60878567,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,237507684,53267839,60876764,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,237507684,53267839,66105599,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,237507684,53267839,66105599,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000,237507684,53267839,71967235,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000,237507684,53267839,71967235,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000,237507684,53267839,75230643,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000,237507684,53267839,75230643,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,237507684,53267839,53297231,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,237507684,53267839,57674233,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,237507684,53267839,57674233,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,237507684,53267839,60326486,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,237507684,53267839,60326486,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000,237507684,53267839,61402458,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000,237507684,53267839,61402458,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000,237507684,53267839,61486846,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000,237507684,53267839,61486846,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,237507684,53267839,53267839,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,237507684,53267839,54306054,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,237507684,53267839,54306054,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,237507684,53267839,54507821,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,237507684,53267839,54507821,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000,237507684,53267839,54573427,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000,237507684,53267839,54573427,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000,237507684,53267839,54622197,117890356,100544378
wve,colocate-colocate-uniform,48,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000,237507684,53267839,54622197,117890356,100544378
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,10000,283392744,70877998,178909870,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,10,3,0,64000,283392744,70877998,70883344,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,10000,283392744,70877998,95419576,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,20,3,0,64000,283392744,70877998,70883344,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,10000,283392744,70877998,71452342,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,exact-match,30,3,0,64000,283392744,70877998,70883344,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,283392744,70877998,218469524,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,283392744,70877998,70883344,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,283392744,70877998,104301708,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,283392744,70877998,82890327,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,283392744,70877998,101422129,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,283392744,70877998,85198784,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,10000,283392744,70877998,101188268,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,24,64000,283392744,70877998,86993159,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,10000,283392744,70877998,101599681,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,48,64000,283392744,70877998,88290000,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,283392744,70877998,118053633,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,283392744,70877998,70883344,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,283392744,70877998,83278429,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,283392744,70877998,83278429,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,283392744,70877998,88106888,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,283392744,70877998,88106888,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,10000,283392744,70877998,91598169,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,24,64000,283392744,70877998,91598169,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,10000,283392744,70877998,93137324,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,48,64000,283392744,70877998,93137324,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,283392744,70877998,77157189,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,283392744,70877998,70883344,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,283392744,70877998,80952670,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,283392744,70877998,80952670,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,283392744,70877998,84514643,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,283392744,70877998,84514643,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,10000,283392744,70877998,87559215,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,24,64000,283392744,70877998,87559215,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,10000,283392744,70877998,88717244,172225604,135764696
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,48,64000,283392744,70877998,88717244,172225604,135764696
