0,9840
1,10439
2,5223
3,12026
4,8076
5,12577
6,10822
7,8870
8,13511
9,12932
10,10491
11,10849
12,8390
13,11119
14,11741
15,8923
16,8029
17,11074
18,10173
19,4873
20,7616
21,6653
22,11257
23,10309
24,16182
25,5881
26,10052
27,11130
28,12843
29,6708
30,9358
31,12840
32,9140
33,8038
34,6592
35,10903
36,8716
37,11695
38,15974
39,8668
40,14152
41,12179
42,6115
43,10421
44,10427
45,11070
46,11543
47,8635
48,7969
49,11338
50,13155
51,6670
52,5929
53,12412
54,9250
55,9955
56,7555
57,11703
58,9019
59,7631
60,12329
61,8528
62,13873
63,3079
64,10662
65,11536
66,11871
67,11698
68,13252
69,8589
70,9782
71,8634
72,6319
73,10037
74,7650
75,6885
76,7677
77,10922
78,7002
79,9710
80,9467
81,12367
82,12069
83,12627
84,12490
85,12168
86,10226
87,9945
88,11123
89,12155
90,10915
91,11446
92,10555
93,7662
94,7631
95,9891
96,10283
97,12385
98,12545
99,9697
100,11405
101,9104
102,11017
103,9761
104,8130
105,8928
106,9425
107,6536
108,8161
109,9995
110,12561
111,9788
112,10941
113,6868
114,9806
115,9375
116,10764
117,8485
118,6314
119,9144
120,12827
121,11704
122,13123
123,13157
124,9698
125,9804
126,7481
127,12214
128,15191
129,9746
130,5372
131,11618
132,7846
133,9220
134,14814
135,10619
136,8769
137,12875
138,12398
139,5376
140,10259
141,10358
142,5802
143,10211
144,12215
145,14248
146,10147
147,13117
148,11616
149,10698
150,13416
151,9605
152,11959
153,10571
154,10575
155,7165
156,14495
157,13430
158,7654
159,5612
160,11088
161,6797
162,6593
163,8898
164,12860
165,10053
166,8925
167,15540
168,12980
169,13325
170,8938
171,11328
172,10747
173,10827
174,13011
175,9876
176,8573
177,13205
178,6752
179,10986
180,9799
181,8898
182,9538
183,11418
184,9957
185,11057
186,10213
187,8988
188,10051
189,11361
190,8425
191,8954
192,8858
193,9609
194,13927
195,13299
196,7772
197,7804
198,8937
199,12345
200,11000
201,12455
202,7729
203,8509
204,10756
205,11874
206,8188
207,11425
208,10574
209,6284
210,9493
211,8240
212,7129
213,15606
214,8033
215,12384
216,8141
217,8431
218,12488
219,7272
220,7847
221,12343
222,7826
223,5492
224,7564
225,2744
226,8548
227,10114
228,11912
229,9503
230,4487
231,7009
232,10371
233,5534
234,6792
235,12725
236,6491
237,16519
238,8237
239,11142
240,11990
241,5448
242,6089
243,13182
244,11952
245,9119
246,13670
247,8652
248,7780
249,7924
250,12556
251,10337
252,8545
253,12083
254,8418
255,6710
256,8776
257,11152
258,11259
259,8170
260,10723
261,8051
262,8449
263,10716
264,8490
265,13345
266,11158
267,14519
268,11831
269,7211
270,13188
271,10308
272,10971
273,11026
274,7884
275,9816
276,12614
277,13374
278,7561
279,7122
280,15503
281,13072
282,7187
283,14150
284,10713
285,8914
286,13498
287,10545
288,7180
289,9527
290,14119
291,10535
292,11854
293,10306
294,8035
295,6139
296,14700
297,9072
298,11950
299,8423
300,17315
301,12750
302,9551
303,8878
304,10948
305,12745
306,8397
307,8258
308,15069
309,10371
310,11480
311,14354
312,12867
