0,749
1,826
2,485
3,649
4,782
5,654
6,948
7,304
8,428
9,733
10,702
11,452
12,894
13,292
14,631
15,765
16,645
17,967
18,443
19,1008
20,556
21,500
22,859
23,782
24,431
25,613
26,203
27,586
28,930
29,594
30,844
31,699
32,687
33,879
34,407
35,618
36,411
37,923
38,423
39,693
40,850
41,498
42,363
43,1049
44,501
45,738
46,709
47,772
48,592
49,1167
50,639
51,564
52,746
53,617
54,509
55,400
56,1361
57,555
58,996
59,332
60,567
61,670
62,1117
63,699
64,1098
65,640
66,798
67,340
68,619
69,747
70,878
71,759
72,893
73,1009
74,1066
75,532
76,759
77,611
78,584
79,217
80,415
81,222
82,707
83,911
84,890
85,335
86,645
87,751
88,347
89,279
90,778
91,892
92,579
93,516
94,647
95,446
96,397
97,347
98,1218
99,647
100,330
101,687
102,515
103,387
104,769
105,1022
106,350
107,228
108,379
109,698
110,480
111,629
112,530
113,1037
114,1387
115,544
116,681
117,745
118,1148
119,605
120,153
121,403
122,873
123,667
124,543
125,485
126,1120
127,246
128,469
129,468
130,713
131,904
132,380
133,172
134,723
135,764
136,677
137,869
138,347
139,466
140,377
141,801
142,794
143,624
144,491
145,1106
146,774
147,762
148,660
149,425
150,635
151,515
152,595
153,1023
154,417
155,647
156,380
157,512
158,418
159,875
160,312
161,397
162,700
163,679
164,1002
165,623
166,1111
167,856
168,300
169,496
170,639
171,679
172,807
173,213
174,232
175,536
176,437
177,764
178,1041
179,777
180,911
181,648
182,425
183,834
184,1386
185,1074
186,357
187,1043
188,828
189,572
190,502
191,679
192,1048
193,984
194,398
195,501
196,848
197,617
198,554
199,473
200,1084
201,343
202,356
203,389
204,309
205,913
206,740
207,704
208,671
209,539
210,933
211,328
212,1373
213,718
214,928
215,408
216,342
217,677
218,816
219,1416
220,662
221,785
222,269
223,489
224,1262
225,312
226,746
227,770
228,521
229,977
230,427
231,732
232,895
233,759
234,613
235,689
236,294
237,829
238,1159
239,816
240,523
241,823
242,1084
243,441
244,484
245,960
246,494
247,701
248,881
249,819
250,557
251,766
252,645
253,542
254,709
255,313
256,1109
257,914
258,288
259,420
260,805
261,332
262,955
263,475
264,218
265,965
266,542
267,834
268,1302
269,851
270,664
271,457
272,884
273,280
274,443
275,736
276,945
277,917
278,698
279,296
280,299
281,462
282,816
283,1086
284,572
285,1000
286,344
287,486
288,1169
289,606
290,266
291,527
292,727
293,694
294,407
295,685
296,334
297,701
298,782
299,482
300,834
301,934
302,566
303,545
304,718
305,509
306,456
307,391
308,288
309,681
310,191
311,953
312,665
313,732
314,852
315,953
316,916
317,848
318,319
319,635
320,261
321,621
322,488
323,423
324,1259
325,425
326,490
327,724
328,717
329,596
330,693
331,975
332,291
333,397
334,967
335,927
336,669
337,226
338,649
339,846
340,969
341,302
342,908
343,987
344,476
345,753
346,422
347,523
348,400
349,581
350,571
351,599
352,253
353,449
354,366
355,763
356,600
357,810
358,951
359,423
360,860
361,1122
362,717
363,286
364,1016
365,622
366,1015
367,605
368,988
369,992
370,1265
371,1167
372,897
373,824
374,501
375,232
376,1131
377,380
378,291
379,439
380,1162
381,395
382,200
383,803
384,279
385,1081
386,781
387,219
388,357
389,855
390,726
391,770
392,778
393,711
394,684
395,666
396,467
397,657
398,621
399,531
400,419
401,1020
402,744
403,998
404,1454
405,386
406,544
407,888
408,693
409,605
410,780
411,699
412,729
413,759
414,889
415,795
416,522
417,517
418,160
419,615
420,596
421,633
422,676
423,868
424,656
425,744
426,605
427,668
428,422
429,657
430,560
431,417
432,145
433,692
434,185
435,517
436,602
437,1200
438,419
439,838
440,374
441,477
442,571
443,343
444,145
445,302
446,653
447,779
448,382
449,646
450,473
451,878
452,804
453,905
454,512
455,461
456,644
457,802
458,290
459,487
460,702
461,474
462,860
463,607
464,530
465,1157
466,1029
467,494
468,658
469,579
470,405
471,856
472,707
473,464
474,466
475,839
476,592
477,761
478,441
479,364
480,493
481,896
482,382
483,463
484,839
485,814
486,98
487,524
488,667
489,207
490,730
491,395
492,835
493,81
494,703
495,690
496,921
497,938
498,412
499,446
500,1049
501,677
502,521
503,874
504,283
505,504
506,523
507,555
508,1108
509,576
510,383
511,825
512,767
513,279
514,536
515,853
516,1057
517,520
518,811
519,474
520,504
521,366
522,290
523,824
524,795
525,808
526,511
527,675
528,483
529,945
530,427
531,1069
