groupSizeDist,placementDist,placementNumHostsPerLeaf,seed,podsAlgorithm,podsNumBitmaps,podsNumNodesPerBitmap,podsRedundancyPerBitmap,podsNumRules,leafsAlgorithm,leafsNumBitmaps,leafsNumNodesPerBitmap,leafsRedundancyPerBitmap,leafsNumRules,unicastTraffic,multicastTraffic,baseeratTraffic,overlayTrafficCorrected,unicastTraffic64B,multicastTraffic64B,baseeratTraffic64B,overlayTrafficCorrected64B,unicastTraffic512B,multicastTraffic512B,baseeratTraffic512B,overlayTrafficCorrected512B,unicastTraffic1500B,multicastTraffic1500B,baseeratTraffic1500B,overlayTrafficCorrected1500B
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,1988445564,347798013,356778350,689604726,226682794296,39648973482,42567364794.0,78614938764,1117506406968,195462483306,202404065594.0,387557856012,3082090624200,539086920150,554901075394.0,1068887325300
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,1988445564,347798013,356601554,689604726,226682794296,39648973482,42544316490.0,78614938764,1117506406968,195462483306,202301812682.0,387557856012,3082090624200,539086920150,554624148034.0,1068887325300
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,1988445564,347798013,347798013,689604726,226682794296,39648973482,42108422420.375,78614938764,1117506406968,195462483306,197921932244.375,387557856012,3082090624200,539086920150,541546369088.375,1068887325300
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,1988445564,347798013,347798013,689604726,226682794296,39648973482,42107364986.375,78614938764,1117506406968,195462483306,197920874810.375,387557856012,3082090624200,539086920150,541545311654.375,1068887325300
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,1988445564,347798013,350087371,689604726,226682794296,39648973482,42393844845.625,78614938764,1117506406968,195462483306,199232987053.625,387557856012,3082090624200,539086920150,545119309601.625,1068887325300
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,1988445564,347798013,350087371,689604726,226682794296,39648973482,42393844845.625,78614938764,1117506406968,195462483306,199232987053.625,387557856012,3082090624200,539086920150,545119309601.625,1068887325300
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,1988445564,347798013,354958624,689604726,226682794296,39648973482,42968356709.125,78614938764,1117506406968,195462483306,201989820261.125,387557856012,3082090624200,539086920150,552688940773.125,1068887325300
uniform,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,1988445564,347798013,354958624,689604726,226682794296,39648973482,42968356709.125,78614938764,1117506406968,195462483306,201989820261.125,387557856012,3082090624200,539086920150,552688940773.125,1068887325300
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,2775583134,515176570,1568276472,1024361840,316416477276,58730128980,183079819813.625,116777249760,1559877721308,289529232340,885667679269.625,575691354080,4302153857700,798523683500,2435124833605.625,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,2775583134,515176570,628026944,1024361840,316416477276,58730128980,75672862837.625,116777249760,1559877721308,289529232340,357028933749.625,575691354080,4302153857700,798523683500,977519554421.625,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,2775583134,515176570,1253213309,1024361840,316416477276,58730128980,147758868688.625,116777249760,1559877721308,289529232340,709198431120.625,575691354080,4302153857700,798523683500,1947373180412.625,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,2775583134,515176570,555348865,1024361840,316416477276,58730128980,67976194876.625,116777249760,1559877721308,289529232340,316772486396.625,575691354080,4302153857700,798523683500,865457165016.625,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,2775583134,515176570,1158177348,1024361840,316416477276,58730128980,137182418567.25,116777249760,1559877721308,289529232340,656045870471.25,575691354080,4302153857700,798523683500,1800325090295.25,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,2775583134,515176570,569842702,1024361840,316416477276,58730128980,69892061147.25,116777249760,1559877721308,289529232340,325181591643.25,575691354080,4302153857700,798523683500,888186181219.25,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,2775583134,515176570,1229217552,1024361840,316416477276,58730128980,148263428306.375,116777249760,1559877721308,289529232340,698952891602.375,575691354080,4302153857700,798523683500,1913419832978.375,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,2775583134,515176570,524633972,1024361840,316416477276,58730128980,67705275512.375,116777249760,1559877721308,289529232340,302741294968.375,575691354080,4302153857700,798523683500,821079659304.375,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,2775583134,515176570,923051876,1024361840,316416477276,58730128980,114044092728.0,116777249760,1559877721308,289529232340,527571333176.0,575691354080,4302153857700,798523683500,1439546586664.0,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,2775583134,515176570,548672810,1024361840,316416477276,58730128980,71188263132.0,116777249760,1559877721308,289529232340,316993682012.0,575691354080,4302153857700,798523683500,859082418292.0,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,2775583134,515176570,829256805,1024361840,316416477276,58730128980,103735211497.125,116777249760,1559877721308,289529232340,475242260137.125,575691354080,4302153857700,798523683500,1294547983477.125,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,2775583134,515176570,590357286,1024361840,316416477276,58730128980,76375154563.125,116777249760,1559877721308,289529232340,340855218691.125,575691354080,4302153857700,798523683500,924128217259.125,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,2775583134,515176570,945464202,1024361840,316416477276,58730128980,119557319819.25,116777249760,1559877721308,289529232340,543125282315.25,575691354080,4302153857700,798523683500,1477243913891.25,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,2775583134,515176570,515196255,1024361840,316416477276,58730128980,70300027595.25,116777249760,1559877721308,289529232340,301107949835.25,575691354080,4302153857700,798523683500,810121849775.25,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,2775583134,515176570,760318142,1024361840,316416477276,58730128980,98984706162.625,116777249760,1559877721308,289529232340,439607233778.625,575691354080,4302153857700,798523683500,1190801558074.625,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,2775583134,515176570,539776983,1024361840,316416477276,58730128980,73723977252.625,116777249760,1559877721308,289529232340,315544065636.625,575691354080,4302153857700,798523683500,848843724840.625,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,2775583134,515176570,704480030,1024361840,316416477276,58730128980,92972793349.5,116777249760,1559877721308,289529232340,408579846789.5,575691354080,4302153857700,798523683500,1104606116429.5,1587760852000
uniform,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,2775583134,515176570,571540514,1024361840,316416477276,58730128980,77734002937.5,116777249760,1559877721308,289529232340,333784153209.5,575691354080,4302153857700,798523683500,898466181041.5,1587760852000
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,237176076,53170975,54928527,100350650,27038072664,6061491150,7111858410.75,11439974100,133292954712,29882087950,31719838506.75,56397065300,367622917800,82415011250,85989223182.75,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,237176076,53170975,53170975,100350650,27038072664,6061491150,6900615480.75,11439974100,133292954712,29882087950,30721212280.75,56397065300,367622917800,82415011250,83254135580.75,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,237176076,53170975,60705566,100350650,27038072664,6061491150,7859357401.125,11439974100,133292954712,29882087950,35055450969.125,56397065300,367622917800,82415011250,95032550177.125,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,237176076,53170975,60705566,100350650,27038072664,6061491150,7859357401.125,11439974100,133292954712,29882087950,35055450969.125,56397065300,367622917800,82415011250,95032550177.125,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,237176076,53170975,66017242,100350650,27038072664,6061491150,8495181281.25,11439974100,133292954712,29882087950,38070905697.25,56397065300,367622917800,82415011250,103295940793.25,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,237176076,53170975,66017242,100350650,27038072664,6061491150,8495181281.25,11439974100,133292954712,29882087950,38070905697.25,56397065300,367622917800,82415011250,103295940793.25,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,237176076,53170975,53170975,100350650,27038072664,6061491150,7429549127.25,11439974100,133292954712,29882087950,31250145927.25,56397065300,367622917800,82415011250,83783069227.25,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,237176076,53170975,53170975,100350650,27038072664,6061491150,7429488407.25,11439974100,133292954712,29882087950,31250085207.25,56397065300,367622917800,82415011250,83783008507.25,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,237176076,53170975,57447252,100350650,27038072664,6061491150,7981723954.5,11439974100,133292954712,29882087950,33718092850.5,56397065300,367622917800,82415011250,90475977826.5,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,237176076,53170975,57447252,100350650,27038072664,6061491150,7981723954.5,11439974100,133292954712,29882087950,33718092850.5,56397065300,367622917800,82415011250,90475977826.5,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,237176076,53170975,60054006,100350650,27038072664,6061491150,8294505765.0,11439974100,133292954712,29882087950,35198700453.0,56397065300,367622917800,82415011250,94532058381.0,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,237176076,53170975,60054006,100350650,27038072664,6061491150,8294505765.0,11439974100,133292954712,29882087950,35198700453.0,56397065300,367622917800,82415011250,94532058381.0,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,237176076,53170975,53170975,100350650,27038072664,6061491150,7795566099.625,11439974100,133292954712,29882087950,31616162899.625,56397065300,367622917800,82415011250,84149086199.625,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,237176076,53170975,53170975,100350650,27038072664,6061491150,7795566099.625,11439974100,133292954712,29882087950,31616162899.625,56397065300,367622917800,82415011250,84149086199.625,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,237176076,53170975,54182935,100350650,27038072664,6061491150,7928965645.625,11439974100,133292954712,29882087950,32202920525.625,56397065300,367622917800,82415011250,85735660305.625,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,237176076,53170975,54182935,100350650,27038072664,6061491150,7928965645.625,11439974100,133292954712,29882087950,32202920525.625,56397065300,367622917800,82415011250,85735660305.625,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,237176076,53170975,54384945,100350650,27038072664,6061491150,7953217294.0,11439974100,133292954712,29882087950,32317672654.0,56397065300,367622917800,82415011250,86049998314.0,155543507500
wve,colocate-colocate-uniform,12,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,237176076,53170975,54384945,100350650,27038072664,6061491150,7953217294.0,11439974100,133292954712,29882087950,32317672654.0,56397065300,367622917800,82415011250,86049998314.0,155543507500
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,10000,283392744,70877998,218469524,135764696,32306772816,8080091772,26723850254.75,15477175344,159266722128,39833434876,124598197006.75,76299759152,439258753200,109860896900,340446086718.75,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,0,64000,283392744,70877998,70883344,135764696,32306772816,8080091772,9843036728.75,15477175344,159266722128,39833434876,41598774840.75,76299759152,439258753200,109860896900,111631518712.75,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,10000,283392744,70877998,104301708,135764696,32306772816,8080091772,13982539699.125,15477175344,159266722128,39833434876,60709704883.125,76299759152,439258753200,109860896900,163759792387.125,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,6,64000,283392744,70877998,82890327,135764696,32306772816,8080091772,11521893235.125,15477175344,159266722128,39833434876,48656759731.125,76299759152,439258753200,109860896900,130552402807.125,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,10000,283392744,70877998,101422129,135764696,32306772816,8080091772,13674524144.25,15477175344,159266722128,39833434876,59111637936.25,76299759152,439258753200,109860896900,159316701388.25,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,10,3,12,64000,283392744,70877998,85198784,135764696,32306772816,8080091772,11807770214.25,15477175344,159266722128,39833434876,49976825446.25,76299759152,439258753200,109860896900,134153224038.25,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,10000,283392744,70877998,118053633,135764696,32306772816,8080091772,16447301141.125,15477175344,159266722128,39833434876,69335328725.125,76299759152,439258753200,109860896900,185972318129.125,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,0,64000,283392744,70877998,70883344,135764696,32306772816,8080091772,11041862549.125,15477175344,159266722128,39833434876,42797600661.125,76299759152,439258753200,109860896900,112830344533.125,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,10000,283392744,70877998,83278429,135764696,32306772816,8080091772,12850751063.375,15477175344,159266722128,39833434876,50159487255.375,76299759152,439258753200,109860896900,132438575107.375,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,6,64000,283392744,70877998,83278429,135764696,32306772816,8080091772,12850751063.375,15477175344,159266722128,39833434876,50159487255.375,76299759152,439258753200,109860896900,132438575107.375,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,10000,283392744,70877998,88106888,135764696,32306772816,8080091772,13462330533.5,15477175344,159266722128,39833434876,52934216357.5,76299759152,439258753200,109860896900,139983821701.5,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,20,3,12,64000,283392744,70877998,88106888,135764696,32306772816,8080091772,13462330533.5,15477175344,159266722128,39833434876,52934216357.5,76299759152,439258753200,109860896900,139983821701.5,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,10000,283392744,70877998,77157189,135764696,32306772816,8080091772,12751425182.75,15477175344,159266722128,39833434876,47317845854.75,76299759152,439258753200,109860896900,123549148586.75,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,0,64000,283392744,70877998,70883344,135764696,32306772816,8080091772,12024752306.75,15477175344,159266722128,39833434876,43780490418.75,76299759152,439258753200,109860896900,113813234290.75,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,10000,283392744,70877998,80952670,135764696,32306772816,8080091772,13534524899.0,15477175344,159266722128,39833434876,49801321059.0,76299759152,439258753200,109860896900,129782559019.0,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,6,64000,283392744,70877998,80952670,135764696,32306772816,8080091772,13534524899.0,15477175344,159266722128,39833434876,49801321059.0,76299759152,439258753200,109860896900,129782559019.0,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,10000,283392744,70877998,84514643,135764696,32306772816,8080091772,13989039263.25,15477175344,159266722128,39833434876,51851599327.25,76299759152,439258753200,109860896900,135352066611.25,210435278800
wve,colocate-uniform,uniform,1,random-fuzzy-match,2,3,6,64000,random-fuzzy-match,30,3,12,64000,283392744,70877998,84514643,135764696,32306772816,8080091772,13989039263.25,15477175344,159266722128,39833434876,51851599327.25,76299759152,439258753200,109860896900,135352066611.25,210435278800
