0,0
1,0
2,189
3,0
4,0
5,302
6,0
7,380
8,0
9,0
10,854
11,241
12,0
13,401
14,469
15,857
16,711
17,0
18,0
19,739
20,0
21,0
22,0
23,376
24,0
25,0
26,0
27,0
28,502
29,490
30,0
31,8
32,12
33,312
34,621
35,0
36,0
37,723
38,777
39,0
40,0
41,0
42,0
43,371
44,1261
45,5
46,1166
47,0
48,511
49,0
50,888
51,81
52,184
53,0
54,813
55,811
56,0
57,83
58,590
59,0
60,0
61,17
62,1556
63,1644
64,372
65,0
66,164
67,11
68,0
69,1
70,307
71,483
72,277
73,627
74,840
75,7
76,447
77,0
78,0
79,337
80,0
81,964
82,159
83,4
84,0
85,515
86,34
87,0
88,158
89,765
90,23
91,37
92,257
93,585
94,969
95,308
96,0
97,0
98,0
99,0
100,516
101,1525
102,1297
103,0
104,195
105,0
106,45
107,1030
108,0
109,964
110,66
111,256
112,76
113,0
114,0
115,155
116,872
117,966
118,1032
119,318
120,620
121,0
122,377
123,646
124,1021
125,613
126,251
127,1196
128,0
129,0
130,0
131,103
132,0
133,43
134,1
135,0
136,633
137,0
138,1202
139,1065
140,0
141,578
142,597
143,0
144,321
145,0
146,0
147,431
148,456
149,820
150,0
151,0
152,611
153,27
154,0
155,0
156,0
157,718
158,886
159,211
160,322
161,1
162,0
163,1269
164,0
165,0
166,11
167,1337
168,440
169,705
170,0
171,0
172,37
173,0
174,752
175,0
176,0
177,566
178,0
179,0
180,7
181,0
182,0
183,470
184,0
185,0
186,315
187,0
188,1258
189,1816
190,320
191,429
192,0
193,0
194,3
195,354
196,0
197,1177
198,122
199,2
200,62
201,10
202,184
203,0
204,388
205,1
206,452
207,1
208,34
209,4
210,112
211,0
212,277
213,226
214,0
215,0
216,0
217,0
218,0
219,583
220,74
221,0
222,93
223,936
224,719
225,0
226,229
227,834
228,3
229,52
230,26
231,0
232,746
233,204
234,712
235,1150
236,226
237,594
238,0
239,0
240,440
241,927
242,988
243,440
244,1831
245,0
246,0
247,0
248,1084
249,0
250,0
251,0
252,1003
253,0
254,174
255,518
256,11
257,0
258,68
259,89
260,0
261,566
262,17
263,1
264,1093
265,911
266,23
267,0
268,4
269,735
270,1481
271,0
272,1020
273,177
274,0
275,10
276,893
277,381
278,0
279,7
280,0
281,61
282,0
283,858
284,46
285,61
286,159
287,537
288,667
289,467
290,0
291,70
292,504
293,79
294,0
295,833
296,0
297,537
298,2933
299,322
300,0
301,0
302,0
303,482
304,0
305,565
306,1012
307,0
308,665
309,0
310,0
311,203
312,0
313,0
314,358
315,0
316,0
317,0
318,9
319,299
320,0
321,0
322,0
323,12
324,0
325,685
326,257
327,0
328,340
329,536
330,14
331,292
332,4
333,3
334,483
335,0
336,0
337,0
338,294
339,193
340,949
341,1012
342,0
343,353
344,400
345,474
346,0
347,0
348,273
349,203
350,264
351,0
352,151
353,112
354,158
355,206
356,540
357,119
358,0
359,98
360,1163
361,215
362,65
363,383
364,833
365,0
366,0
367,909
368,0
369,290
370,0
371,980
372,0
373,504
374,161
375,503
376,0
377,528
378,958
379,0
380,376
381,775
382,198
383,367
384,0
385,0
386,23
387,0
388,65
389,718
390,50
391,638
392,1235
393,616
394,0
395,0
396,86
397,1
398,0
399,21
400,12
401,0
402,143
403,128
404,827
405,296
406,0
407,0
408,142
409,0
410,0
411,42
412,0
413,837
414,1454
415,0
416,3
417,0
418,0
419,0
420,0
421,0
422,817
423,1016
424,1006
425,418
426,0
427,132
428,994
429,0
430,0
431,830
432,196
433,246
434,519
435,228
436,0
437,307
438,0
439,402
440,169
441,498
442,786
443,264
444,851
445,0
446,271
447,0
448,0
449,0
450,7
451,218
452,430
453,0
454,0
455,291
456,3
457,0
458,356
459,0
460,172
461,6
462,1
463,0
464,0
465,452
466,842
467,0
468,954
469,0
470,11
471,942
472,1116
473,21
474,616
475,375
476,851
477,0
478,1696
479,0
480,51
481,720
482,336
483,11
484,254
485,123
486,0
487,144
488,0
489,558
490,436
491,0
492,493
493,830
494,0
495,0
496,205
497,378
498,0
499,1654
500,64
501,673
502,1033
503,1468
504,645
505,1632
506,151
507,557
508,0
509,44
510,1353
511,354
512,0
513,0
514,425
515,440
516,0
517,0
518,0
519,0
520,0
521,281
522,0
523,155
