0,382
1,444
2,258
3,298
4,504
5,367
6,589
7,148
8,322
9,382
10,461
11,221
12,544
13,107
14,382
15,454
16,344
17,594
18,208
19,554
20,344
21,291
22,508
23,446
24,211
25,285
26,130
27,228
28,626
29,365
30,609
31,514
32,386
33,448
34,133
35,353
36,266
37,659
38,276
39,307
40,418
41,386
42,209
43,738
44,200
45,513
46,472
47,448
48,392
49,709
50,417
51,310
52,426
53,388
54,390
55,350
56,806
57,419
58,757
59,250
60,357
61,296
62,876
63,405
64,808
65,268
66,523
67,194
68,402
69,231
70,613
71,433
72,619
73,647
74,774
75,380
76,528
77,368
78,305
79,81
80,255
81,103
82,284
83,715
84,620
85,200
86,290
87,345
88,151
89,146
90,480
91,480
92,324
93,274
94,336
95,260
96,169
97,312
98,637
99,350
100,227
101,270
102,355
103,182
104,381
105,641
106,181
107,98
108,160
109,543
110,281
111,443
112,221
113,581
114,1004
115,327
116,277
117,393
118,929
119,309
120,75
121,218
122,452
123,427
124,312
125,210
126,723
127,147
128,280
129,161
130,285
131,490
132,200
133,158
134,477
135,538
136,309
137,443
138,186
139,282
140,255
141,577
142,545
143,290
144,343
145,748
146,536
147,360
148,414
149,232
150,368
151,352
152,310
153,752
154,233
155,305
156,167
157,228
158,213
159,452
160,73
161,221
162,416
163,365
164,624
165,339
166,796
167,490
168,112
169,273
170,355
171,198
172,565
173,77
174,165
175,372
176,145
177,451
178,635
179,479
180,661
181,375
182,241
183,595
184,803
185,727
186,207
187,706
188,541
189,339
190,342
191,488
192,812
193,629
194,124
195,287
196,501
197,369
198,323
199,262
200,687
201,173
202,188
203,252
204,100
205,596
206,461
207,440
208,297
209,296
210,441
211,219
212,839
213,466
214,440
215,239
216,195
217,418
218,606
219,855
220,294
221,534
222,142
223,346
224,621
225,127
226,430
227,462
228,278
229,539
230,230
231,426
232,519
233,413
234,318
235,501
236,119
237,435
238,845
239,521
240,385
241,517
242,514
243,387
244,332
245,626
246,320
247,467
248,634
249,386
250,359
251,538
252,381
253,339
254,298
255,227
256,838
257,564
258,184
259,272
260,336
