17982,31.0
17984,31.0
17985,31.0
17986,31.0
17987,31.0
17988,31.0
17989,31.0
17990,31.0
17992,31.0
17993,31.0
17994,31.0
17995,31.0
17996,31.0
17997,31.0
17998,31.0
18000,31.0
18001,31.0
18002,31.0
18003,31.0
18004,31.0
18005,31.0
18007,31.0
18008,31.0
18009,31.0
18010,31.0
18011,31.0
18012,31.0
18013,31.0
18014,31.0
18015,31.0
18016,31.0
18017,31.0
18018,31.0
18019,31.0
18020,31.0
18021,31.0
18022,31.0
18023,31.0
18024,31.0
18026,31.0
18027,31.0
18028,31.0
18030,31.0
18031,31.0
18032,31.0
18033,31.0
18034,31.0
18035,31.0
18036,31.0
18037,31.0
18038,31.0
18039,31.0
18040,31.0
18041,31.0
18042,31.0
18043,31.0
18044,31.0
18045,31.0
18046,31.0
18047,31.0
18048,31.0
18049,31.0
18051,31.0
18052,31.0
18053,31.0
18055,31.0
18056,31.0
18057,31.0
18058,31.0
18060,31.0
18061,31.0
18062,31.0
18063,31.0
18064,31.0
18065,31.0
18066,31.0
18067,31.0
18068,31.0
18069,31.0
18070,31.0
18071,31.0
18072,31.0
18074,31.0
18075,31.0
18076,31.0
18077,31.0
18078,31.0
18079,31.0
18080,31.0
18081,31.0
18082,31.0
18084,31.0
18085,31.0
18086,31.0
18087,31.0
18088,31.0
18089,31.0
18090,31.0
18091,31.0
18092,31.0
18093,31.0
18094,31.0
18095,31.0
18096,31.0
18097,31.0
18098,31.0
18099,31.0
18100,31.0
18101,31.0
18102,31.0
18104,31.0
18105,31.0
18106,31.0
18107,31.0
18108,31.0
18109,31.0
18110,31.0
18111,31.0
18112,31.0
18114,31.0
18115,31.0
18116,31.0
18117,31.0
18118,31.0
18119,31.0
18120,31.0
18121,31.0
18122,31.0
18123,31.0
18124,31.0
18125,31.0
18126,31.0
18127,31.0
18128,31.0
18129,31.0
18130,31.0
18131,31.0
18132,31.0
18133,31.0
18134,31.0
18135,31.0
18136,31.0
18137,31.0
18138,31.0
18139,31.0
18140,31.0
18141,31.0
18142,31.0
18143,31.0
18144,31.0
18145,31.0
18146,31.0
18147,31.0
18148,31.0
18149,31.0
18150,31.0
18151,31.0
18152,31.0
18153,31.0
18154,31.0
18155,31.0
18156,31.0
18157,31.0
18158,31.0
18159,31.0
18160,31.0
18161,31.0
18162,31.0
18163,31.0
18164,31.0
18165,31.0
18166,31.0
18167,31.0
18168,31.0
18169,31.0
18170,31.0
18171,31.0
18173,31.0
18174,31.0
18175,31.0
18176,31.0
18177,31.0
18179,31.0
18180,31.0
18181,31.0
18182,31.0
18184,31.0
18185,31.0
18186,31.0
18187,31.0
18188,31.0
18189,31.0
18190,31.0
18191,31.0
18192,31.0
18193,31.0
18194,31.0
18195,31.0
18196,31.0
18200,31.0
18201,31.0
18203,31.0
18205,31.0
